10	1.9891e+30	0	0	0	0	0	0	0	0	0	3.285e+23	5.8344e+10	0	0	0	47870	0	0	0	0	4.867e+24	1.07712e+11	0	0	0	35020	0	0	0	0	5.972e+24	1.496e+11	0	0	0	29780	0	0	0	0	6.39e+23	2.27392e+11	0	0	0	24130	0	0	0	0	1.898e+27	7.7792e+11	0	0	0	13070	0	0	0	0	5.683e+26	1.43317e+12	0	0	0	9680	0	0	0	0	8.681e+25	2.87531e+12	0	0	0	6800	0	0	0	0	1.024e+26	4.49548e+12	0	0	0	5430	0	0	0	0	7.342e+22	1.49984e+11	0	0	0	30802	0	0	0	0	
10	1.9891e+30	380100	17166.3	0	0.371922	0.0245172	0	7.67052e+22	5.76557e+22	0	3.285e+23	-2.49625e+09	6.01133e+10	0	-46734.6	-69.4996	0	4.98135e+20	-1.20371e+22	0	4.867e+24	8.78454e+10	6.59006e+10	0	-18953.8	29003.2	0	-4.28585e+22	-3.21485e+22	0	5.972e+24	1.39768e+11	5.83176e+10	0	-9595.7	27953.7	0	1.78103e+18	-1.3307e+22	0	6.39e+23	2.233e+11	4.79846e+10	0	-4020.6	23727.6	0	-2.98507e+16	5.93158e+15	0	1.898e+27	7.77589e+11	2.61364e+10	0	-325.146	13064.8	0	3.08328e+18	-1.672e+18	0	5.683e+26	1.43308e+12	1.93596e+10	0	-90.7932	9679.42	0	1.84362e+18	-2.95273e+15	0	8.681e+25	2.87529e+12	1.36e+10	0	-22.2007	6799.95	0	-1.39618e+21	-3.05659e+14	0	1.024e+26	4.49547e+12	1.086e+10	0	-8.32834	5429.99	0	-6.74228e+20	4.03851e+14	0	7.342e+22	1.42141e+11	6.02142e+10	0	-7199.54	29174.7	0	2.34764e+16	-5.4119e+13	0	
10	1.9891e+30	1.39307e+06	109368	0	0.632374	0.0688306	0	4.33505e+23	4.48467e+22	0	3.285e+23	-6.4503e+10	6.599e+09	0	-5514.41	-42358	0	1.03185e+22	-1.05696e+21	0	4.867e+24	3.90861e+10	1.12573e+11	0	-28229.4	17076.1	0	-1.49249e+22	-4.2983e+22	0	5.972e+24	1.14183e+11	1.1074e+11	0	-15605.7	24124	0	-2.24928e+22	-2.18149e+22	0	6.39e+23	2.12411e+11	9.46768e+10	0	-6826.27	22859.5	0	-1.4327e+21	-6.38554e+20	0	1.898e+27	7.76716e+11	5.22565e+10	0	-551.713	13053.8	0	1.64956e+20	-3.19284e+18	0	5.683e+26	1.43283e+12	3.87174e+10	0	-152.046	9678.21	0	-1.65122e+20	-7.75392e+15	0	8.681e+25	2.87523e+12	2.71998e+10	0	-36.8813	6799.85	0	-1.35998e+18	1.1978e+16	0	1.024e+26	4.49545e+12	2.172e+10	0	-13.9189	5429.97	0	-6.73802e+20	7.64526e+14	0	7.342e+22	1.2414e+11	1.16538e+11	0	-10567.9	26990.6	0	-2.45122e+20	-2.49885e+14	0	
10	1.9891e+30	2.95618e+06	299051	0	0.924586	0.11975	0	4.43986e+23	5.02935e+22	0	3.285e+23	-1.96538e+10	-5.8715e+10	0	43832	-11103.7	0	3.61255e+21	1.07855e+22	0	4.867e+24	-1.98973e+10	1.32828e+11	0	-29556	3586.47	0	5.30573e+21	-3.54225e+22	0	5.972e+24	7.7927e+10	1.53176e+11	0	-20186.4	18229.4	0	-1.21706e+22	-2.3925e+22	0	6.39e+23	1.95601e+11	1.38809e+11	0	-9881.86	21197.5	0	-1.20259e+21	-8.53418e+20	0	1.898e+27	7.75316e+11	7.83417e+10	0	-847.908	13029.8	0	-4.12659e+23	-4.17175e+22	0	5.683e+26	1.43245e+12	5.80713e+10	0	-234.315	9675.52	0	-3.68419e+22	-1.48684e+21	0	8.681e+25	2.87514e+12	4.07993e+10	0	-56.3815	6799.62	0	-1.39504e+21	-1.97582e+19	0	1.024e+26	4.49541e+12	3.25799e+10	0	-21.4239	5429.93	0	-6.73973e+20	-4.85948e+18	0	7.342e+22	1.00025e+11	1.67238e+11	0	-13260.6	23762.7	0	-1.31736e+20	-2.20289e+20	0	
10	1.9891e+30	5.11623e+06	590295	0	1.23625	0.173091	0	4.14996e+23	9.93491e+22	0	3.285e+23	5.38217e+10	-1.41865e+10	0	11187.4	48776.4	0	-1.36128e+22	3.59125e+21	0	4.867e+24	-7.56385e+10	1.28716e+11	0	-25593.6	-7132.02	0	1.46872e+22	-2.49918e+22	0	5.972e+24	3.49069e+10	1.8313e+11	0	-22470	11775.3	0	-4.26977e+21	-2.24084e+22	0	6.39e+23	1.72974e+11	1.79006e+11	0	-12647.8	18926	0	-9.5114e+20	-9.84551e+20	0	1.898e+27	7.73289e+11	1.04366e+11	0	-1182.31	12991.9	0	-4.09945e+23	-5.53553e+22	0	5.683e+26	1.43188e+12	7.74183e+10	0	-329.408	9671.19	0	-3.67994e+22	-1.974e+21	0	8.681e+25	2.875e+12	5.43982e+10	0	-79.0753	6799.26	0	-1.39733e+21	-2.62825e+19	0	1.024e+26	4.49536e+12	4.34396e+10	0	-30.055	5429.86	0	-6.73011e+20	1.99452e+16	0	7.342e+22	7.17611e+10	2.11423e+11	0	-14827.9	20484.4	0	-6.28383e+19	-1.85168e+20	0	
10	1.9891e+30	7.89542e+06	1.00253e+06	0	1.53319	0.239715	0	3.6207e+20	1.54313e+22	0	3.285e+23	2.81773e+09	5.82703e+10	0	-47692.8	6333.06	0	-6.19257e+20	-1.27995e+22	0	4.867e+24	-1.2072e+11	1.06534e+11	0	-19320.9	-14426.3	0	1.86871e+22	-1.64908e+22	0	5.972e+24	-1.07078e+10	2.0076e+11	0	-22885.1	6068.28	0	1.04498e+21	-1.95871e+22	0	6.39e+23	1.4543e+11	2.14375e+11	0	-14743	16474.8	0	-7.09484e+20	-1.04615e+21	0	1.898e+27	7.70588e+11	1.30302e+11	0	-1507.2	12944.9	0	-4.06761e+23	-6.87881e+22	0	5.683e+26	1.43113e+12	9.67553e+10	0	-422.699	9665.82	0	-1.64127e+20	8.34959e+18	0	8.681e+25	2.87482e+12	6.79962e+10	0	-101.62	6798.8	0	-1.39303e+21	-3.29543e+19	0	1.024e+26	4.49529e+12	5.42993e+10	0	-38.6213	5429.77	0	-6.72565e+20	1.93675e+15	0	7.342e+22	4.12509e+10	2.49533e+11	0	-15541.1	17816.1	0	-2.48372e+19	-4.94845e+14	0	
10	1.9891e+30	1.12209e+07	1.54792e+06	0	1.78277	0.302651	0	4.16493e+23	9.8921e+21	0	3.285e+23	-6.46969e+10	1.18353e+10	0	-9679.35	-41110.3	0	9.91344e+21	-1.81427e+21	0	4.867e+24	-1.52469e+11	7.29691e+10	0	-12446.6	-18707.7	0	2.03963e+22	-9.76099e+21	0	5.972e+24	-5.58716e+10	2.08201e+11	0	-22161.2	1646.66	0	4.4236e+21	-1.3169e+17	0	6.39e+23	1.14481e+11	2.45054e+11	0	-16065.1	14300.7	0	1.24458e+16	-1.05065e+21	0	1.898e+27	7.67287e+11	1.56143e+11	0	-1779.27	12896.4	0	-4.02557e+23	-9.77005e+18	0	5.683e+26	1.4302e+12	1.16081e+11	0	-497.981	9660.4	0	-3.66846e+22	-2.95442e+21	0	8.681e+25	2.8746e+12	8.15934e+10	0	-119.68	6798.34	0	-1.39678e+21	-3.94138e+19	0	1.024e+26	4.49521e+12	6.51587e+10	0	-45.5783	5429.68	0	-6.74099e+20	-9.71829e+18	0	7.342e+22	9.91652e+09	2.83213e+11	0	-15734.2	16040	0	-4.22873e+18	-1.21299e+20	0	
10	1.9891e+30	1.50139e+07	2.207e+06	0	2.01089	0.35519	0	3.73123e+23	-1.64348e+21	0	3.285e+23	-2.96857e+10	-5.75684e+10	0	39637.1	-17634.3	0	4.76568e+21	9.23445e+21	0	4.867e+24	-1.70598e+11	3.3157e+10	0	-5639.05	-20820	0	9.82462e+16	-4.08044e+21	0	5.972e+24	-9.89873e+10	2.08056e+11	0	-20877.6	-1674.76	0	6.41669e+21	-5.4283e+16	0	6.39e+23	8.15211e+10	2.71704e+11	0	-16833.2	12365.7	0	5.06446e+15	-1.00979e+21	0	1.898e+27	7.63494e+11	1.81887e+11	0	-2012.82	12846.9	0	1.61045e+20	-1.12573e+19	0	5.683e+26	1.42914e+12	1.35397e+11	0	-561.925	9654.87	0	-2.01409e+16	7.3418e+14	0	8.681e+25	2.87434e+12	9.51896e+10	0	-134.909	6797.88	0	-3.78627e+15	1.0113e+17	0	1.024e+26	4.49511e+12	7.6018e+10	0	-51.3336	5429.59	0	-6.40802e+17	1.07249e+16	0	7.342e+22	-2.15517e+10	3.1401e+11	0	-15712.5	14796.7	0	3.65819e+14	-9.81569e+19	0	
10	1.9891e+30	1.92906e+07	2.97161e+06	0	2.26745	0.409828	0	-1.7042e+22	1.05435e+23	0	3.285e+23	4.93373e+10	-3.12458e+10	0	23227.1	41958.7	0	-1.08053e+22	6.84893e+21	0	4.867e+24	-1.74403e+11	-9.27806e+09	0	1847.97	-21316	0	2.11475e+22	1.12479e+21	0	5.972e+24	-1.38928e+11	2.01516e+11	0	-19007.4	-4754.8	0	7.51228e+21	-1.0894e+22	0	6.39e+23	4.72806e+10	2.94265e+11	0	-17348	10219.9	0	-1.51446e+20	-9.42969e+20	0	1.898e+27	7.59186e+11	2.07513e+11	0	-2295.63	12777.1	0	-3.92235e+23	-1.07269e+23	0	5.683e+26	1.42794e+12	1.54699e+11	0	-643.327	9646.89	0	-3.65166e+22	-3.92643e+21	0	8.681e+25	2.87405e+12	1.08785e+11	0	-154.464	6797.2	0	-1.39599e+21	-5.25319e+19	0	1.024e+26	4.495e+12	8.6877e+10	0	-58.8588	5429.46	0	-6.73354e+20	-1.29658e+19	0	7.342e+22	-5.28463e+10	3.4229e+11	0	-15569	13526.8	0	1.24148e+19	-8.03054e+19	0	
10	1.9891e+30	2.41001e+07	3.86001e+06	0	2.54323	0.482111	0	3.62993e+23	1.34176e+23	0	3.285e+23	2.17693e+10	5.21567e+10	0	-45060.7	20594.2	0	-5.25862e+21	-1.2606e+22	0	4.867e+24	-1.62943e+11	-5.08965e+10	0	9642.19	-19972.5	0	2.11582e+22	6.60786e+21	0	5.972e+24	-1.74772e+11	1.89275e+11	0	-16797	-7395.82	0	8.10346e+21	-8.77465e+21	0	6.39e+23	1.23122e+10	3.12521e+11	0	-17572.5	8061.52	0	-3.39308e+19	-8.66569e+20	0	1.898e+27	7.54287e+11	2.32984e+11	0	-2604.62	12691.4	0	-3.86145e+23	-1.19336e+23	0	5.683e+26	1.42656e+12	1.73983e+11	0	-735.204	9636.73	0	-3.64167e+22	-4.40852e+21	0	8.681e+25	2.87372e+12	1.22378e+11	0	-177.004	6796.34	0	-1.39573e+21	-5.90814e+19	0	1.024e+26	4.49488e+12	9.77358e+10	0	-67.3989	5429.29	0	-6.73705e+20	-1.45754e+19	0	7.342e+22	-8.37645e+10	3.68155e+11	0	-15339.9	12366.8	0	1.5185e+19	-6.66697e+19	0	
