10	1.9891e+30	0	0	0	0	0	0	5.61156002312332e+23	0	0	3.285e+23	58344000000	0	0	0	47870	0	-1.28109339582482e+22	0	0	4.867e+24	107712000000	0	0	0	35020	0	-5.56872693866019e+22	0	0	5.972e+24	149600000000	0	0	0	29780	0	-3.52247150644843e+22	0	0	6.39e+23	227392000000	0	0	0	24130	0	-1.64033760268596e+21	0	0	1.898e+27	777920000000	0	0	0	13070	0	-4.16192702333854e+23	0	0	5.683e+26	1433170000000	0	0	0	9680	0	-3.68962858980813e+22	0	0	8.681e+25	2875310000000	0	0	0	6800	0	-1.39780327997829e+21	0	0	1.024e+26	4495480000000	0	0	0	5430	0	-6.74235317449193e+20	0	0	7.342e+22	149984000000	0	0	0	30802	0	-6.31719470949074e+20	0	0
10	1.9891e+30	559186.844055323	27737.9996598618	0	0.554316124230178	0.0404701203269888	0	5.33200507944079e+23	7.51460108086347e+22	0	3.285e+23	-3600788565.53581	58669694922.607	0	-47445.8235872493	-2570.15798742423	0	7.73402418433803e+20	-1.2597983688208e+22	0	4.867e+24	85614079212.7526	65179482069.8993	0	-21317.7576675869	27829.0090838422	0	-4.43990603597421e+22	-3.38037415127217e+22	0	5.972e+24	137893981395.539	58025824654.8994	0	-11560.2100714427	27453.1319491884	0	-3.25138723387315e+22	-1.38834801523643e+22	0	6.39e+23	222276550946.973	47897539224.2436	0	-5095.82396163694	23587.1608854629	0	-1.6037160565738e+21	-3.45634592614518e+20	0	1.898e+27	777481438198.615	26135085539.374	0	-438.476675016388	13062.6293218446	0	-4.15957645095685e+23	-1.39896365627038e+22	0	5.683e+26	1433040141185.21	19359419986.3131	0	-129.843742391802	9679.13007034535	0	-3.68927257761894e+22	-4.94424930161232e+20	0	8.681e+25	2875277793104.13	13599949528.3717	0	-32.2036122724925	6799.92430013022	0	-1.39778680939448e+21	-6.57216221440958e+18	0	1.024e+26	4495466830031.42	10859989456.2147	0	-13.1686449106532	5429.98418589944	0	-6.7423322309801e+20	-1.61952687310054e+18	0	7.342e+22	138155560072.011	57742894429.5824	0	-10813.4599421531	28133.4842030206	0	-5.34870703098476e+20	-2.29176807736613e+19	0
10	1.9891e+30	2186979.59121063	198867.045685694	0	1.06492346510219	0.136120444982735	0	4.83164859332947e+23	1.08236641442323e+23	0	3.285e+23	-58921407363.3153	-5487121267.33938	0	4401.00003892841	-46989.1619958553	0	1.23987240441269e+22	1.15464773378611e+21	0	4.867e+24	28307161718.6582	103517723572.967	0	-33946.6355773553	9109.56495659249	0	-1.47948344050281e+22	-5.41136398244781e+22	0	5.972e+24	104610681839.894	106969216682.88	0	-21306.0110835761	20834.7069094166	0	-2.47786486066473e+22	-2.55266207210427e+22	0	6.39e+23	207159663850.387	93639422398.3983	0	-9964.04071584575	21982.3801930383	0	-1.49541130352192e+21	-6.7607641334849e+20	0	1.898e+27	776166335848.112	52240690945.7037	0	-876.458084038863	13040.5241090908	0	-4.15252758142671e+23	-2.79635052697498e+22	0	5.683e+26	1432650615766.45	38715359984.522	0	-259.662432617896	9676.52022552091	0	-3.68820497472487e+22	-9.88782221199694e+20	0	8.681e+25	2875181179616.11	27199596227.0745	0	-64.4064658208696	6799.69718553731	0	-1.39773741992315e+21	-1.31443071186772e+19	0	1.024e+26	4495427322841.18	21719915649.6255	0	-26.337208041637	5429.93674032438	0	-6.7422694416377e+20	-3.23906437215917e+18	0	7.342e+22	104577557783.946	106594271409.838	0	-20274.2852101579	20713.8257494953	0	-2.87916807869826e+20	-1.06281354799795e+20	0
10	1.9891e+30	4789332.7389771	583606.752238311	0	1.53147511217011	0.250055804145562	0	4.47621276292632e+23	1.17397012893104e+23	0	3.285e+23	7431864576.55689	-58238524251.4511	0	47148.2271547583	6347.35454141217	0	-1.60037796736267e+21	1.25498963796293e+22	0	4.867e+24	-40688956774.3865	98934397904.2593	0	-32547.1840042611	-13560.7245374196	0	2.14781044188615e+22	-5.22141962273985e+22	0	5.972e+24	54959570094.154	139172501960.073	0	-27709.4775708988	10957.3655462645	0	-1.31786955376967e+22	-3.30530137441855e+22	0	6.39e+23	182716881551.112	135164789652.744	0	-14386.7622422249	19386.2968538012	0	-1.3200574893125e+21	-9.76723169622247e+20	0	1.898e+27	773976178320.434	78287369337.6533	0	-1313.44960050961	13003.7093355069	0	-4.14078973561868e+23	-4.19057313338794e+22	0	5.683e+26	1432001498879.79	58064340484.7318	0	-389.431048921344	9672.17082759421	0	-3.68642705447952e+22	-1.48300086806895e+21	0	8.681e+25	2875020161811.48	40798637267.3361	0	-96.607802825638	6799.31865705334	0	-1.39765516398425e+21	-1.97163935893858e+19	0	1.024e+26	4495361478674.52	32579715317.0289	0	-39.5056077463584	5429.8576629999	0	-6.74216489266327e+20	-4.85861874987724e+18	0	7.342e+22	54649777902.6129	138964921070.788	0	-27119.9686357607	10089.6215617497	0	1.48660427927498e+19	-2.89668917239369e+20	0
10	1.9891e+30	8292350.91413798	1204813.77542985	0	1.96608261070326	0.372584248507714	0	4.14973634238571e+23	1.25469816953458e+23	0	3.285e+23	57304327130.6815	11045471560.7466	0	-8994.37274472884	47011.7353629615	0	-1.25765173323539e+22	-2.42422170688368e+21	0	4.867e+24	-92625458389.1068	52991044719.9618	0	-17474.2129430431	-30722.3429535432	0	4.92444718430422e+22	-2.81689105117635e+22	0	5.972e+24	-3290086151.24027	149602778682.739	0	-29772.8969582062	-637.206883443301	0	5.82881320120805e+20	-3.53433433159653e+22	0	6.39e+23	150041946616.706	170598658879.475	0	-18165.1855679587	15913.5136284709	0	-1.08518278332248e+21	-1.23418244063208e+21	0	1.898e+27	770913439106.171	104245740519.15	0	-1748.95780688972	12952.2267103617	0	-4.1243764991321e+23	-5.58004420386288e+22	0	5.683e+26	1431092915655.15	77402882954.4116	0	-519.124621356889	9666.08249334287	0	-3.68394045267125e+22	-1.97700731132523e+21	0	8.681e+25	2874794743480.22	54396769823.1412	0	-128.806866658419	6798.78871666645	0	-1.39754008877309e+21	-2.62883644187453e+19	0	1.024e+26	4495269297939.82	43439325194.5719	0	-52.6737625361034	5429.74695356242	0	-6.74201865155956e+20	-6.47819320609516e+18	0	7.342e+22	-3653470303.29747	149702206808.558	0	-30046.6320482421	-1633.64548129565	0	2.09509107794136e+20	-4.88943070634295e+20	0
10	1.9891e+30	12628164.8476512	2074233.32351339	0	2.36302525159851	0.49431814587563	0	3.76078337516064e+23	1.10380758856685e+23	0	3.285e+23	-14473037074.6886	57049354560.1451	0	-46071.9427833332	-11356.0275836366	0	3.09824360119221e+21	-1.22012166519993e+22	0	4.867e+24	-105547294874.175	-15242758173.8573	0	5031.6018910872	-35006.6903939476	0	5.62167434635491e+22	8.1188404514991e+21	0	5.972e+24	-61025911320.1677	136636595641.511	0	-27181.6032595942	-12135.1479742732	0	1.43528684170951e+22	-3.21336543292884e+22	0	6.39e+23	110599812790.683	198335467284.795	0	-21128.2742110702	11717.9190735108	0	-8.00948279226546e+20	-1.43683250933046e+21	0	1.898e+27	766981576949.603	130086524415.661	0	-2182.49094457896	12886.1346282625	0	-4.10330591243417e+23	-6.96318548817786e+22	0	5.683e+26	1429925041101.68	96727510355.1173	0	-648.718242347484	9658.2561005758	0	-3.6807471096842e+22	-2.47072705321082e+21	0	8.681e+25	2874504929924.62	67993691073.7793	0	-161.002901605828	6798.10736767418	0	-1.39739223020774e+21	-3.28601670495176e+19	0	1.024e+26	4495150781208.32	54298682017.6142	0	-65.8415910145519	5429.60461158215	0	-6.74183075272365e+20	-8.09779213811212e+18	0	7.342e+22	-61183726850.3926	136976524537.725	0	-28125.4225251367	-12587.6424912552	0	2.64392927065356e+20	-5.84355923389401e+20	0
10	1.9891e+30	17726053.3546607	3160511.58953073	0	2.73371987888581	0.584719476238387	0	3.69730554579048e+23	6.8189824318278e+22	0	3.285e+23	-56875667220.9937	-16233083190.6482	0	13039.3019577551	-45369.5073187761	0	1.197985964165e+22	3.41879288344566e+21	0	4.867e+24	-73948511905.1086	-77053680083.409	0	25391.6824327981	-24546.1746176285	0	3.92183756349575e+22	4.0856483951115e+22	0	5.972e+24	-109218800365.79	102309162913.159	0	-20347.7022861965	-21735.798443994	0	2.59165475862922e+22	-2.40136516346782e+22	0	6.39e+23	66163236013.1612	217111553660.236	0	-23140.4365699068	6986.33212835867	0	-4.79770968978694e+20	-1.57533328445015e+21	0	1.898e+27	762185032024.425	155780574331.517	0	-2613.55943920455	12805.5080517615	0	-4.07760147972072e+23	-8.33843010254783e+22	0	5.683e+26	1428498099969.22	116034747667.01	0	-778.187082022009	9648.69279071308	0	-3.67684952014513e+22	-2.96408448113421e+21	0	8.681e+25	2874150727957.41	81589098206.2621	0	-193.195152965582	6797.27461447007	0	-1.39721164326041e+21	-3.94317564137459e+19	0	1.024e+26	4495005929214.03	65157722520.5504	0	-79.0090118744247	5429.43063651974	0	-6.74160125967198e+20	-9.71742189685268e+18	0	7.342e+22	-109060402218.455	102658875781.423	0	-21280.2342107661	-21337.8768391916	0	2.3444846978208e+20	-4.78581548787229e+20	0
10	1.9891e+30	23575542.6318468	4387565.36779888	0	3.12230824881013	0.638613799982374	0	4.08064791629684e+23	4.65915418638242e+22	0	3.285e+23	18197879851.3114	-55742202633.6469	0	45191.3679732489	15067.6384339089	0	-3.93163845535822e+21	1.20597953919022e+22	0	4.867e+24	-11257529146.6237	-106522372053.966	0	35001.16096878	-3881.08406803395	0	5.93038803336878e+21	5.59918500016892e+22	0	5.972e+24	-140334625863.884	51991547716.8218	0	-10339.8465721306	-27934.3517079515	0	3.33721166002492e+22	-1.22271119580372e+22	0	6.39e+23	18735296917.4942	226063393689.318	0	-24107.8628503458	1930.64605125436	0	-1.35844145488276e+20	-1.6430696127185e+21	0	1.898e+27	756529220983.72	181298909972.029	0	-3041.67648175139	12710.4383978485	0	-4.04729221166433e+23	-9.70422243399761e+22	0	5.683e+26	1426812366573.28	135321122421.658	0	-907.506407836411	9637.39397499228	0	-3.67225072174412e+22	-3.45700178889339e+21	0	8.681e+25	2873732145899.32	95182688417.4352	0	-225.382867578257	6796.29046250446	0	-1.39699840771922e+21	-4.60030847055001e+19	0	1.024e+26	4494834742853.28	76016383436.5718	0	-92.1759439723377	5429.22502771101	0	-6.74133027818003e+20	-1.133708864784e+19	0	7.342e+22	-139970176296.975	52116847276.0011	0	-10660.6796173946	-26971.8358829916	0	2.23046156956214e+20	-2.1643938443703e+20	0
10	1.9891e+30	30245296.0958496	5716904.12878985	0	3.55371955780326	0.695078438935545	0	4.45095202880016e+23	7.17425781530463e+22	0	3.285e+23	54222686958.7138	21696814921.173	0	-17659.3645283665	44468.0402919541	0	-1.18821135744107e+22	-4.75596143543973e+21	0	4.867e+24	56179800317.5418	-91613313582.8692	0	30011.0213764619	18215.6722802866	0	-2.92375691216874e+22	4.77090290129478e+22	0	5.972e+24	-149510796218.096	-6450542606.92439	0	1281.46671216143	-29760.4708646372	0	3.55285997254936e+22	1.43072158462338e+21	0	6.39e+23	-29539145307.8759	224768823287.7	0	-23983.2066343745	-3221.28143759662	0	2.1543835273468e+20	-1.63650630963839e+21	0	1.898e+27	750020530838.466	206612750228.298	0	-3466.35862423602	12601.0334145336	0	-4.01241284864509e+23	-1.10590177283506e+23	0	5.683e+26	1424868164581.14	154583165250.602	0	-1036.65160331354	9624.3613442492	0	-3.66695422648498e+22	-3.94939756854197e+21	0	8.681e+25	2873249193575.34	108774158916.239	0	-257.565294388684	6795.15491848966	0	-1.39675262171407e+21	-5.25740879010554e+19	0	1.024e+26	4494637223184.58	86874601497.4373	0	-105.342306406875	5428.98778439491	0	-6.74101794031761e+20	-1.29567957675739e+19	0	7.342e+22	-149174695669.192	-6635185832.97941	0	1774.82921842515	-28866.6949883328	0	2.62123282959056e+20	1.1524473017765e+20	0
10	1.9891e+30	37803963.1661839	7191804.45715477	0	4.00555934723227	0.785635356541096	0	4.49701305264969e+23	1.06066562543725e+23	0	3.285e+23	-24825173121.951	53437044982.9197	0	-43095.7465230314	-19711.5595787287	0	5.29780051182609e+21	-1.13846641708957e+22	0	4.867e+24	100459739007.103	-38842629823.0631	0	12703.160617286	32649.7093293115	0	-5.197321293682e+22	2.01076523643716e+22	0	5.972e+24	-135313787737.288	-63884702661.323	0	12705.6765360871	-26929.735797313	0	3.20527191531232e+22	1.491067575626e+22	0	6.39e+23	-76469471857.6785	213269041620.458	0	-22768.3340396049	-8235.67909357101	0	5.5813887729278e+20	-1.55542932506151e+21	0	1.898e+27	742666311652.648	231693545735.975	0	-3887.12634845825	12477.4170802929	0	-3.97300311983962e+23	-1.24012807024433e+23	0	5.683e+26	1422665866767.19	173817410458.387	0	-1165.59817860513	9609.59688281387	0	-3.66096368259234e+22	-4.44118670545821e+21	0	8.681e+25	2872701882310.37	122363206926.637	0	-289.741684522928	6793.86799076861	0	-1.39647437551063e+21	-5.91446920460509e+19	0	1.024e+26	4494413371427.99	97732313433.3292	0	-118.508018513088	5428.7189057619	0	-6.74066435579862e+20	-1.45765456116091e+19	0	7.342e+22	-135221985509.234	-64253705953.5055	0	13704.5574874862	-26707.570757479	0	3.43738750585281e+20	3.82917799150288e+20	0
